"id","renewal","incentives"
67684,0.99,10.502561406934
60327,0.98,22.1274334488819
81604,0.95,66.2758290024564
51507,0.97,35.0943690786762
96165,1,0
100204,0.99,10.5021790604666
39098,0.88,339.98155705701
12818,0.92,134.342071582405
89374,0.99,10.5018998045122
90268,1,0
22825,0.98,22.1277062175713
39359,1,0
96348,0.97,35.0941257907507
74185,1,0
8672,1,0
25053,1,0
57276,0.96,49.6856374446339
58904,0.98,22.1270087125376
53245,0.83,440.980505229028
64938,0.99,10.5024193687628
91369,0.98,22.1273516600636
47369,0.98,22.0123245376992
57878,0.99,10.5017894915815
29746,0.98,22.1274334488819
87692,0.99,10.5018697465059
63216,0.99,10.5024223835434
67900,0.8,145.024646201792
74036,1,0
69175,0.97,35.0937634551335
42376,0.93,107.716317076703
42364,0.79,142.92420001756
29119,1,0
89310,1,0
100291,1,0
85002,0.93,107.715974037103
83893,0.95,66.2758290024564
50608,0.99,10.5021790604666
9331,1,0
103270,0.75,335.463951146563
84276,1,0
50962,0.98,22.1275653115727
55848,0.98,22.1277062175713
84876,1,0
24025,0.95,66.2758290024564
92603,1,0
8369,1,0
100394,1,0
89964,0.98,22.1274334488819
73321,1,0
61875,0.88,339.982497197623
87549,0.98,22.1278568436316
97821,0.72,275.910364421894
19807,0.99,10.5019131258821
53976,0.87,248.58317001607
88447,1,0
23281,0.96,49.6852383015789
1117,0.97,35.0943690786762
57793,0.99,10.5018998045122
77402,0.93,107.71559421084
15862,0.64,252.736162018048
14876,0.96,49.6849015245814
5552,0.98,22.2101606435957
38874,0.8,145.024646201792
43714,0.97,35.0941113093463
99977,1,0
25172,1,0
48301,1,0
71336,0.96,19.1679505175455
31794,0.96,49.6855471683417
76089,0.66,420.159827678537
101696,0.91,166.8790106846
75975,0.96,49.6854071549255
28603,0.99,10.5018998045122
36870,0.97,35.0940244067731
61832,0.71,323.786004112649
31869,1,0
102848,1,0
106402,1,0
33233,1,0
26478,0.95,66.2758290024564
87691,1,0
82001,1,0
88322,0.99,10.5018697465059
92786,0.99,10.5024223835434
1666,0.99,10.5025750491514
15226,0.99,10.502561406934
101001,0.97,35.0943690786762
85988,0.97,35.0942314595644
27229,0.87,314.602723139002
58143,0.88,339.98155705701
72430,1,0
10697,1,0
94032,0.99,10.5018998045122
13607,0.75,220.486058747207
55203,0.98,22.1270087125376
16811,1,0
53860,1,0
100857,0.98,22.1277208767883
42397,0.46,191.274756358048
109761,1,0
7187,1,0
53828,0.84,404.849889143254
101700,1,0
60334,0.9,207.99081200531
111558,0.93,107.71559421084
70089,0.68,118.373442130507
86624,0.96,49.685326457994
58774,0.99,10.5024193687628
81262,0.98,22.1273516600636
103567,1,0
19776,0.98,22.1270087125376
79891,1,0
43752,0.4,120.937435996399
13071,1,0
86306,1,0
52028,1,0
55536,0.98,22.1274167994343
23258,1,0
80803,1,0
76638,0.94,85.3798682902942
82192,1,0
84158,1,0
95412,0.99,10.5012119480807
110596,0.99,10.5018697465059
19898,1,0
49433,0.97,35.0944643386045
108375,0.99,10.5018697465059
32806,1,0
56550,0.98,22.127297741913
47858,0.97,35.0944643386045
42843,0.86,4.21429839808139
4137,0.98,22.1270087125376
88526,0.9,165.008148499264
71198,0.86,4.21429839808139
36525,1,0
88242,1,0
65867,1,0
62886,1,0
40181,0.83,304.807756979715
6946,0.98,22.1270087125376
5219,0.99,10.5021790604666
86132,0.87,465.174338437823
36105,0.92,134.341970971107
34093,0.24,35.5962360845796
50960,0.98,22.1270087125376
20479,0.99,10.5025500445659
80643,0.98,22.1279212911412
40818,0.93,107.716463504264
13361,0.99,10.5018998045122
24206,0.73,502.295696214776
44847,0.99,10.5021790604666
98865,0.98,22.2101606435957
51207,0.92,134.341814017525
81538,0.98,22.0123245376992
14049,0.99,10.5024193687628
4208,0.96,49.6855022194437
27707,0.93,107.715974037103
46121,1,0
100443,0.92,134.341534989305
32183,0.99,10.5023639211719
103789,1,0
33968,0.94,85.3798382568226
57964,0.97,35.094527587497
102344,0.99,10.5023223080385
11856,1,0
110085,0.74,375.941342798702
90772,1,0
70943,1,0
47631,0.19,0
77550,1,0
52308,0.98,22.1275653115727
97970,1,0
74911,1,0
108559,0.97,35.0941113093463
107755,1,0
40334,0.99,10.5025468626296
103780,0.98,22.1270087125376
29979,0.99,10.5025131126605
36847,1,0
86871,1,0
44725,0.95,66.2767730233281
44694,0.99,10.5024223835434
3332,1,0
110713,1,0
61952,0.96,49.6856454402168
27181,0.97,20.5958123401215
4793,1,0
86599,1,0
70213,0.97,35.094527587497
77489,0.99,10.5024193687628
18556,1,0
68550,1,0
73889,0.97,35.0937634551335
47599,0.99,10.5025500445659
52914,0.98,22.0123245376992
76723,0.99,10.5024193687628
40399,0.82,503.803159435653
33351,1,0
47156,0.99,10.5018998045122
44317,1,0
73039,0.97,35.0937634551335
51483,1,0
112551,1,0
94578,0.91,166.879232033573
29704,1,0
12053,1,0
7715,1,0
57807,0.82,302.303826965482
14391,1,0
7800,0.66,749.87908555936
41024,1,0
86196,0.99,10.5018998045122
78973,1,0
101242,0.99,10.5018998045122
5912,1,0
28777,0.94,85.3791906855318
87283,1,0
26019,1,0
32670,0.98,22.1270087125376
94612,1,0
16295,1,0
61236,0.96,49.6854071549255
54210,0.98,22.1270087125376
102442,1,0
96034,1,0
34637,0.97,35.0937634551335
30638,1,0
112415,0.98,22.1273516600636
79982,0.99,10.5021790604666
57195,1,0
49999,0.95,66.276499571367
74414,1,0
40705,0.97,35.0941113093463
35502,0.98,22.1274334488819
7317,0.99,10.5025131126605
82644,0.9,165.008148499264
90073,0.92,134.341100008556
93647,1,0
31017,0.98,22.0123245376992
100277,0.98,22.0123245376992
71102,0.99,10.5018998045122
90922,0.99,10.5024193687628
1938,1,0
79445,1,0
86553,1,0
111922,1,0
22732,0.99,10.5021790604666
95226,1,0
17036,0.99,10.5018697465059
40573,0.89,262.446479900505
100759,1,0
41446,0.9,207.991107702644
30953,1,0
92905,0.98,22.1278568436316
51306,0.99,10.5021790604666
15944,0.99,10.5024193687628
101164,1,0
92516,0.97,20.5958123401215
44140,1,0
104012,0.99,10.5021170703808
68996,1,0
102040,0.93,107.716576253154
79013,0.93,107.71559421084
5226,0.99,10.5019131258821
25085,1,0
6307,0.96,49.6857236886546
77947,1,0
112897,0.94,85.3796910312781
93460,1,0
11577,1,0
12517,0.99,10.5024193687628
54241,0.59,0
10316,1,0
7647,0.81,299.776881929567
23660,0.99,10.5017894915815
60157,0.94,85.3801306628582
97496,1,0
105425,0.66,387.390037822896
97791,0.97,35.0937634551335
109290,1,0
45574,0.99,10.5012119480807
106212,0.7,270.305115920631
98138,1,0
43152,0.99,10.5012119480807
94756,0.98,22.1278985413464
70252,0.99,10.5021170703808
21429,1,0
40083,0.94,16.2773147268065
9415,1,0
72564,1,0
30729,1,0
98394,1,0
48429,0.99,10.5018998045122
31050,0.97,35.0944023273659
35379,0.97,35.0944023273659
78200,1,0
59894,1,0
112146,1,0
26962,0.97,35.0941113093463
34834,0.95,66.2766784038898
71333,1,0
108712,1,0
59498,0.95,66.2766064727247
103597,1,0
94266,0.93,107.71559421084
41594,1,0
98384,1,0
103126,1,0
64349,0.96,49.6856374446339
10691,0.97,35.0944023273659
96005,0.96,49.6852454076029
85381,0.92,134.341100008556
102724,1,0
94462,1,0
8089,0.95,66.276169725022
98624,0.5,0
73388,0.9,165.008148499264
14177,1,0
82974,1,0
57366,0.97,35.0937634551335
76130,1,0
111988,0.99,10.5012119480807
84796,1,0
52528,0.99,10.5021790604666
73702,1,0
12236,1,0
98560,0.99,10.5019131258821
28006,1,0
36043,0.77,0
85369,0.99,10.5018998045122
79510,1,0
47730,1,0
57406,0.98,22.1275653115727
19326,0.93,107.71619311433
100991,1,0
43598,0.96,49.6854071549255
107296,1,0
71257,1,0
79436,1,0
87874,1,0
91532,1,0
3525,0.96,49.6854071549255
81268,0.83,239.560091386208
45344,0.99,10.5021790604666
38244,1,0
18174,1,0
4021,0.99,10.5021790604666
86635,1,0
74637,0.93,107.715974037103
11015,1,0
94281,1,0
25042,0.99,10.5019131258821
53767,0.87,5.76886476394852
58842,1,0
61953,1,0
87690,0.99,10.5021790604666
10361,0.99,10.5021170703808
46978,0.83,402.079961058568
13031,0.98,22.1270087125376
71324,0.97,35.0947143334521
2658,0.98,22.1278568436316
94984,1,0
68910,0.98,22.1273516600636
33673,0.78,292.052886273672
42233,0.99,10.5018998045122
57403,1,0
97888,0.98,22.1277062175713
87467,0.95,66.2758290024564
53084,1,0
33170,0.87,314.602723139002
80636,1,0
3917,1,0
111693,0.83,239.560091386208
33939,0.99,10.5018998045122
64017,0.94,85.3796910312781
111658,0.93,107.716317076703
10194,0.84,153.232918305118
26636,1,0
30091,1,0
14227,1,0
89077,1,0
89179,0.99,10.5021790604666
58514,1,0
592,1,0
15073,1,0
70100,1,0
70581,0.99,10.5021790604666
33741,0.99,10.5025131126605
852,1,0
72535,1,0
5563,0.93,107.716678163551
38129,1,0
27850,0.99,10.5018697465059
89692,1,0
34756,1,0
111692,0.99,10.5021790604666
62774,0.99,10.5019131258821
17061,0.67,311.603089755756
69425,0.31,230.733435309773
73392,1,0
36284,1,0
104324,0.98,22.1274167994343
7205,0.99,10.5025500445659
11544,0.98,22.1277062175713
61035,0.97,35.0945413830176
12260,0.96,49.6854071549255
42544,0.99,10.5024193687628
13359,1,0
549,1,0
95406,0.99,10.5018697465059
89800,1,0
51903,0.97,35.0941113093463
54571,0.95,66.276169725022
50133,1,0
83896,1,0
43829,0.98,22.1274167994343
102102,0.91,166.879178823095
30329,0.68,357.151046787087
10166,0.99,10.5021790604666
79415,1,0
44022,0.97,20.5958123401215
1600,1,0
70920,0.98,22.127297741913
51208,0.99,10.5021565726963
57546,0.99,10.5018697465059
30052,1,0
54393,1,0
72658,1,0
91694,0.97,35.0946540065895
1914,0.99,10.5018697465059
101452,0.98,22.1275653115727
38994,0.86,619.168261133334
71675,0.99,10.5021790604666
48279,1,0
90818,1,0
5283,1,0
41461,1,0
103216,0.99,10.5025131126605
7051,0.95,66.2766064727247
4809,0.99,10.5024193687628
26872,1,0
94908,0.98,22.1271293552454
11923,1,0
92961,0.65,204.122574174081
30845,0.89,262.446884832922
100003,0.66,197.103866283114
111171,1,0
94390,0.96,49.6849015245814
47550,0.99,10.5012119480807
61303,0.98,22.1270087125376
34741,0.99,10.5024193687628
9521,1,0
48170,1,0
21287,0.99,10.5018697465059
3017,0.97,20.5958123401215
95067,0.96,49.6852454076029
33631,1,0
107765,1,0
10590,1,0
89834,0.93,107.715974037103
31015,1,0
9839,0.98,22.1270087125376
32395,0.97,35.0942314595644
4556,0.96,49.6854071549255
53291,0.99,10.5021790604666
27298,1,0
22739,1,0
108719,1,0
65321,1,0
113978,1,0
92580,0.94,85.3797547590247
27841,0.99,10.5021790604666
110756,0.99,10.5025750491514
28392,1,0
110849,0.9,165.008148499264
86845,0.89,262.446690213079
24992,1,0
43536,0.98,22.127888410184
24107,0.61,192.668290046854
29034,1,0
72559,0.98,22.1270087125376
71077,0.43,179.3303682967
55777,1,0
11148,0.81,0
16760,1,0
63106,0.89,262.446950110268
31313,0.91,11.8506683448327
61563,1,0
45117,0.93,107.716576253154
39336,1,0
19941,1,0
80839,0.87,248.58317001607
68132,0.96,49.6854071549255
91777,1,0
39209,0.93,14.8140926780714
87811,0.95,66.275888364725
39363,0.99,10.5019131258821
20717,0.99,10.5025131126605
28504,1,0
11089,0.98,22.127888410184
86366,0.97,35.0937634551335
5343,1,0
3446,0.97,35.0943690786762
33766,0.99,10.5017428327477
59311,1,0
15868,0.61,0
70010,1,0
69629,0.99,10.5019131258821
97500,0.88,316.99849559778
39487,0.99,10.5018998045122
46452,0.83,151.209042304791
44005,0.63,438.579051237409
1766,1,0
110924,0.87,159.197240984973
80540,1,0
45497,0.99,10.5021790604666
7120,0.81,500.676652601292
9668,1,0
78728,1,0
3067,0.97,35.0937634551335
75875,0.96,49.6856374446339
52925,1,0
104778,0.86,365.327992793692
12665,1,0
47734,1,0
21036,1,0
104615,0.99,10.5019131258821
9258,0.94,85.3796910312781
6129,1,0
18548,0.96,49.6849015245814
105832,1,0
39272,1,0
491,1,0
78830,0.96,49.6849015245814
112738,0.97,35.0941113093463
39713,0.84,360.121071251529
43277,0.99,10.5018998045122
2303,0.99,10.5018697465059
29828,1,0
12883,1,0
91933,1,0
68371,0.96,49.685326457994
19242,1,0
18525,1,0
33503,0.99,10.5021170703808
100511,0.47,195.125699087898
97284,0.91,166.879246118804
75815,1,0
78780,0.99,10.5025131126605
26017,0.98,22.1274167994343
74977,0.6,365.972426528781
66873,0.96,49.6856454402168
47470,0.95,66.276499571367
51812,1,0
67359,0.99,10.5025750491514
5239,1,0
41576,1,0
42919,0.94,85.3798260513419
105237,0.93,14.8140926780714
42482,1,0
84255,0.94,85.379424759424
31793,0.94,85.380071099572
109132,1,0
44742,1,0
37000,1,0
8205,1,0
58890,0.91,11.8506683448327
15248,1,0
97926,0.96,49.6855803166154
51427,1,0
41818,1,0
44852,0.95,17.7285248987343
7075,1,0
32223,0.84,307.289152948102
107884,0.94,85.3800603021662
85917,0.94,85.3799889484562
99302,0.44,127.62762738398
64342,1,0
36833,0.97,35.0942816943358
15376,0.98,22.1274334488819
15637,0.99,10.5025500445659
39391,0.86,365.327992793692
34933,1,0
80028,1,0
56863,0.99,10.5021790604666
93445,1,0
89402,0.93,107.716272548478
110707,1,0
31953,0.91,166.879178823095
109375,0.99,10.5025131126605
34235,0.95,66.2762592418114
23385,0.99,10.5012119480807
105281,1,0
67950,0.93,107.716711284441
63656,0.99,10.5018998045122
22676,0.71,404.142039116708
11852,0.8,576.321515538563
92697,1,0
45429,1,0
49981,0.9,10.3499410422019
25516,1,0
7263,1,0
53472,1,0
38172,1,0
30307,0.6,240.324328717716
71346,0.99,10.5017894915815
10340,1,0
4419,0.98,22.1270087125376
75867,1,0
28656,1,0
9820,0.99,10.5018998045122
112024,0.99,10.5024193687628
103976,1,0
92757,1,0
30760,0.82,532.319912018435
55604,1,0
64339,0.98,22.1278568436316
51323,0.99,10.5021790604666
2443,0.99,10.5018697465059
102005,1,0
790,0.99,10.5018998045122
68673,1,0
68484,1,0
2994,1,0
95902,1,0
17879,0.99,10.5024193687628
10030,0.99,10.5018998045122
65675,1,0
80256,0.98,22.1273516600636
36310,0.99,10.5018697465059
3727,0.95,66.276169725022
41888,0.9,207.990630570694
72017,0.99,10.5023639211719
87208,1,0
13140,0.99,10.5021790604666
30171,1,0
69919,0.97,35.0938539243702
77850,0.97,35.0944023273659
54398,0.98,22.1274334488819
62613,0.96,49.6854794064779
74888,1,0
37528,0.91,166.878708795854
30885,1,0
112607,0.99,10.5021790604666
57285,1,0
340,0.9,207.990739952709
86581,0.97,35.094527587497
96644,0.98,22.1270087125376
87810,1,0
102267,0.65,204.122574174081
28883,0.35,253.945017764812
87775,0.95,66.276499571367
32735,1,0
103341,1,0
32949,0.93,107.71559421084
45681,0.9,207.990739952709
31765,0.99,10.5024193687628
6409,0.97,20.5958123401215
68751,1,0
92600,0.98,22.1277062175713
78941,0.99,10.5025131126605
3594,0.99,10.5021790604666
75749,0.97,20.5958123401215
56835,0.96,49.6849015245814
109134,1,0
25951,1,0
5128,0.98,22.1277208767883
100278,1,0
48488,0.98,22.1274167994343
106063,0.98,22.1661573101249
50183,0.99,10.5019131258821
77697,0.75,534.976811864144
69963,1,0
46646,1,0
90217,0.99,10.5018998045122
95229,0.92,134.341814017525
95416,1,0
33593,0.69,798.096913696371
46431,0.98,22.127129063879
63130,0.99,10.5018697465059
71907,0.99,10.5024193687628
49106,0.91,166.8790106846
4461,0.92,134.341675057746
44671,0.76,222.951484534744
28661,0.87,5.76886476394852
75818,0.94,16.2773147268065
3107,0.99,10.5012119480807
15583,0.9,165.008148499264
47288,1,0
88023,0.99,10.5021790604666
71442,1,0
25256,1,0
50781,0.97,35.0944023273659
81070,0.99,10.5012119480807
90840,1,0
29214,0.75,335.463951146563
3738,1,0
65738,0.98,22.1274167994343
109241,0.97,35.094527587497
61088,1,0
83115,0.99,10.5019131258821
13676,0.97,35.0946881617516
95689,0.88,316.99849559778
87373,0.99,10.5018697465059
7662,0.99,10.5012119480807
21658,0.51,256.584801693947
42842,0.71,220.348368191787
110946,1,0
65664,0.97,35.0941113093463
33561,0.9,165.008148499264
33105,1,0
82363,0.98,22.1277062175713
32716,0.96,49.685326457994
28298,0.99,10.5021170703808
986,0.96,49.6855803166154
24421,0.96,49.6849015245814
86083,1,0
43701,0.99,10.5017894915815
10229,0.99,10.5017428327477
20694,0.97,35.0937634551335
59645,0.68,427.211157454148
87207,0.98,22.1273516600636
83061,0.99,10.5021790604666
55865,0.99,10.5021790604666
21615,1,0
59483,1,0
89994,0.98,22.1277062175713
77455,0.95,66.276169725022
96980,0.99,10.5021170703808
81868,1,0
107542,0.99,10.5024193687628
111800,0.99,10.5018697465059
82285,0.97,35.0945673733977
72246,0.99,10.5018399193609
98090,1,0
45446,0.95,66.2758290024564
26134,0.98,22.1270087125376
64709,1,0
55731,0.78,0
23556,0.99,10.5025131126605
95873,0.95,66.2758290024564
110691,1,0
50141,1,0
94853,1,0
70551,0.95,66.275888364725
48660,0.98,22.1277062175713
83276,0.98,22.1277062175713
76214,0.67,609.203056630172
107022,0.98,22.1273516600636
35608,0.99,10.5025468014173
53267,0.99,10.5018998045122
64462,1,0
81907,1,0
88182,0.97,35.0945673733977
87827,0.99,10.5018697465059
60345,1,0
104975,0.99,10.5018697465059
1345,0.5,0
73886,1,0
27055,0.67,453.449497782818
69207,0.48,141.962793818332
7087,0.97,35.0943690786762
2827,0.99,10.5025500445659
39346,0.99,10.5018697465059
53674,0.95,66.276499571367
13553,0.72,369.809765210175
78022,0.98,22.1273516600636
59050,0.99,10.5025131126605
98368,0.98,22.1270087125376
26769,1,0
106836,0.99,10.5019131258821
69702,0.99,10.5018998045122
108739,1,0
468,0.83,239.560091386208
73058,0.98,22.1270087125376
99028,0.96,19.1679505175455
60790,1,0
73638,0.73,329.685061778723
39640,0.99,10.5018998045122
88387,1,0
65853,1,0
99700,1,0
38307,0.93,107.716576253154
20700,0.75,378.960391946821
86888,0.98,22.1277062175713
87065,0.83,151.209042304791
35723,0.99,10.5019131258821
105760,0.79,390.741265860778
50848,1,0
23322,1,0
36451,1,0
65583,1,0
80549,1,0
48617,1,0
8768,0.99,10.5018998045122
65602,1,0
104334,0.97,20.5958123401215
40282,0.9,165.008148499264
16377,1,0
99789,1,0
74756,0.98,22.1270087125376
62213,0.99,10.5024223835434
107111,1,0
45114,0.98,22.127297741913
58826,1,0
4972,1,0
45717,0.98,22.0123245376992
49416,0.73,215.480150022813
93790,1,0
39497,1,0
63570,1,0
111227,0.99,10.5021790604666
8741,0.56,0
76314,0.99,10.5012119480807
112362,1,0
74483,0.99,10.5024223835434
12319,0.96,49.685326457994
111052,1,0
77241,0.99,10.5018998045122
88779,0.96,49.6855803166154
23533,0.96,49.6855471683417
75985,0.68,118.373442130507
1125,0.97,35.0945673733977
74368,1,0
110210,1,0
91236,0.78,491.115696682686
71134,0.98,22.1277062175713
27031,0.98,22.1273516600636
99724,0.95,66.2766064727247
50049,0.93,107.716272548478
42816,0.94,85.3791906855318
65883,1,0
77146,0.9,207.990386308628
43702,1,0
58437,0.98,22.1277208767883
41018,0.99,10.5018697465059
79640,0.74,477.91890492733
62859,0.54,267.800892832277
53473,1,0
2284,0.81,0
73986,0.98,22.1277208767883
40769,0.96,49.6854071549255
102931,0.95,66.275888364725
12521,0.93,107.716317076703
113606,1,0
102636,0.99,10.5019131258821
92149,1,0
82091,0.99,10.5018998045122
2730,0.97,35.0942314595644
15140,1,0
14896,0.97,35.0945673733977
47934,1,0
31711,0.98,22.1275653115727
1821,0.77,832.909168137288
85123,0.91,166.879178823095
92411,1,0
25219,1,0
18181,0.99,10.5025500445659
97937,1,0
76885,1,0
104061,0.99,10.5018697465059
68082,1,0
33375,0.96,49.6855471683417
65251,0.82,354.819980779781
46427,0.69,786.926720152026
71735,0.83,151.209042304791
41176,1,0
64328,0.97,35.0937634551335
10105,0.99,10.5012119480807
1556,1,0
14445,0.99,10.5021170703808
47443,0.83,357.482542450904
30907,0.97,35.0942314595644
56235,1,0
60723,0.98,22.127129063879
19899,0.99,10.5024223835434
2925,1,0
104655,0.98,22.1270087125376
76574,1,0
78694,1,0
15067,0.94,85.379424759424
32114,1,0
75681,0.85,155.23866090473
69463,0.97,35.0944023273659
79393,0.97,35.0937634551335
38611,0.95,66.2758290024564
84082,1,0
25010,0.99,10.5012119480807
15618,0.78,633.272257193886
2244,0.99,10.5022377902369
10090,0.98,22.0123245376992
102452,1,0
36358,0.95,66.2758290024564
52559,0.81,234.925635288453
90161,1,0
102534,0.81,352.132876780444
78139,1,0
106236,1,0
20501,0.95,66.2758290024564
68005,0.99,10.502561406934
15437,1,0
46290,1,0
43668,0.99,10.5017894915815
35587,0.99,10.5025500445659
45157,1,0
26814,0.91,166.8790106846
68993,1,0
17430,1,0
95242,1,0
90584,0.99,10.5018697465059
14179,1,0
82304,0.97,35.0944023273659
83974,1,0
4756,0.96,49.6852383015789
31822,0.89,262.446950110268
44202,0.93,107.716272548478
110303,1,0
70527,1,0
113857,0.96,49.6854071549255
60050,0.97,35.0937634551335
34513,1,0
63944,0.98,22.127888410184
31950,0.97,35.0941113093463
40116,0.98,22.1275458766514
51564,0.99,10.5012119480807
9533,1,0
112457,0.99,10.5021790604666
113070,0.98,22.1275653115727
13490,1,0
14794,1,0
61611,0.97,35.0945413830176
51601,0.94,85.3798382568226
28731,1,0
26102,0.98,22.1274167994343
55842,0.99,10.5025131126605
3140,0.96,49.6852383015789
51086,0.89,163.08765532189
12971,1,0
22085,0.95,66.2761609757382
57915,0.99,10.5021790604666
92485,1,0
26839,0.97,35.094527587497
112963,1,0
110212,0.47,61.5180632484609
86590,1,0
64309,0.99,10.5021790604666
113441,1,0
47757,0.99,10.5021170703808
104117,0.94,85.3794015401673
84439,1,0
46318,0.98,22.0123245376992
62469,1,0
100308,0.96,49.6852383015789
25323,0.99,10.5025131126605
72834,0.97,35.0941257907507
67673,0.99,10.5018697465059
90122,0.96,19.1679505175455
110502,0.98,22.1274167994343
110177,0.99,10.5025468014173
83368,0.88,339.98155705701
93822,0.99,10.5018697465059
33257,0.89,8.83627479573083
83006,1,0
12600,0.96,49.6855022194437
20845,1,0
92168,0.99,10.5018998045122
23493,1,0
92143,1,0
4064,0.97,35.0941113093463
5299,0.97,35.0941113093463
93775,0.94,85.3798382568226
62649,1,0
57481,1,0
30568,0.99,10.502561406934
7402,0.99,10.5017428327477
72278,0.99,10.5018697465059
83026,0.89,262.446884832922
6319,0.91,166.879232033573
33399,0.99,10.5026000112515
45777,0.96,49.6854071549255
68846,0.86,157.226646792498
33044,0.98,22.2101606435957
42900,0.93,107.71619311433
98668,0.98,22.1273516600636
81369,0.99,10.5022377902369
89252,1,0
83062,0.57,90.5909579868522
59072,0.97,35.0944023273659
110387,1,0
21344,0.98,22.1278568436316
42716,0.99,10.5012119480807
109967,1,0
31768,0.99,10.5019131258821
107703,0.98,22.1274334488819
59353,1,0
105046,0.72,212.938455813572
65611,1,0
22744,0.86,484.473845324086
103944,0.8,297.226423552903
64093,1,0
23070,1,0
92195,0.9,207.990303678628
7704,0.99,10.5025500445659
93097,1,0
2617,0.98,22.1277062175713
46546,0.91,166.879232033573
82907,1,0
2768,0.96,49.6854071549255
100687,1,0
16959,0.99,10.5025131126605
92191,1,0
4707,0.99,10.5021790604666
21205,1,0
82659,1,0
90315,0.97,35.0945673733977
31158,0.98,22.1274334488819
99680,1,0
21369,0.92,13.3386243801305
17690,0.98,22.1273516600636
106497,0.98,22.1274167994343
110001,0.98,22.2101606435957
111497,1,0
99445,0.94,85.3791906855318
3194,0.97,35.0943690786762
37316,0.85,745.474636887476
74010,0.92,134.341715271874
107797,0.68,575.482670253213
99989,1,0
100677,1,0
64984,0.93,107.716272548478
84441,0.99,10.5025750491514
64696,0.9,207.990386308628
111420,0.99,10.5024193687628
39441,0.99,10.5018998045122
90060,1,0
79881,0.98,22.1273516600636
37362,1,0
113470,1,0
97884,1,0
26471,0.91,166.8759457865
100433,0.88,261.316780244068
101147,0.99,10.5018697465059
90204,0.81,245.236735047857
88978,0.92,134.342071582405
41197,0.93,107.715974037103
20336,1,0
66506,1,0
40993,0.85,446.720187848443
75144,0.99,10.5021790604666
68023,0.98,22.1273516600636
24184,0.99,10.5025500445659
79701,0.99,10.5018697465059
36524,0.99,10.502561406934
44833,0.7,363.548495790931
103386,1,0
91357,0.94,85.3792987932247
102137,1,0
16556,1,0
75972,1,0
76498,0.99,10.5012119480807
7284,1,0
40066,0.97,35.0941113093463
13735,1,0
110346,1,0
83946,0.96,49.684850006417
108679,1,0
60896,0.97,35.0943690786762
18239,0.99,10.5022907681047
812,1,0
86153,0.97,35.0943690786762
87862,0.97,35.0943690786762
45748,0.98,22.1275653115727
106634,0.66,258.72483777337
111083,0.92,134.341970971107
109645,0.6,426.947944365804
11603,0.63,376.873539850144
105110,1,0
96630,1,0
5101,0.85,362.736062637148
72737,1,0
13400,0.98,22.0123245376992
17214,0.97,35.0943690786762
49704,0.97,35.0946228299017
68837,1,0
14654,1,0
51948,1,0
45862,0.99,10.5021170703808
111936,0.99,10.5023223080385
11610,0.99,10.5018998045122
38361,1,0
9381,1,0
77351,1,0
71872,0.95,66.2766064727247
11725,1,0
73601,1,0
85114,0.99,10.5022377902369
9925,1,0
42942,1,0
76857,0.98,22.1274167994343
71087,1,0
63976,0.99,10.5018998045122
3976,1,0
84620,1,0
19252,0.9,207.990630570694
5874,0.99,10.5024193687628
17345,0.97,35.094527587497
106016,1,0
77849,1,0
28248,0.99,10.5018697465059
41224,0.99,10.5018697465059
18665,1,0
105335,1,0
92694,0.74,447.461244860543
96084,0.98,22.127297741913
55752,0.83,402.079961058568
64486,0.9,207.989873945991
93484,0.99,10.5025131126605
93770,0.98,22.1275131008987
106575,0.8,694.848270662448
45562,0.99,10.5018998045122
27591,1,0
96746,0.99,10.5018998045122
55126,1,0
52176,0.97,35.0945673733977
32399,1,0
61669,0.9,10.3499410422019
12549,0.94,85.3798382568226
7122,1,0
20015,0.97,20.5958123401215
75970,0.99,10.5024193687628
54510,1,0
62852,1,0
98500,0.99,10.5017894915815
41413,0.48,198.915460862192
69259,1,0
21433,0.99,10.5012119480807
112858,0.95,66.2766989303696
71453,1,0
71636,0.88,339.98155705701
7342,0.97,35.0941113093463
113652,0.99,10.5018697465059
111582,0.99,10.5025500445659
81340,1,0
11245,0.97,35.0944023273659
53582,0.79,294.651936108141
87974,1,0
8589,1,0
13588,1,0
5220,0.81,245.236735047857
32240,0.86,735.236556162062
1876,0.99,10.5018998045122
10195,0.99,10.5022907681047
111816,0.93,107.716463504264
10360,1,0
21449,0.99,10.5018399193609
46378,0.94,85.3792987932247
22323,1,0
108257,1,0
83620,1,0
105575,1,0
102598,1,0
43999,0.79,346.682909826458
77547,0.76,338.310073366895
103899,0.89,262.446479900505
52591,0.99,10.5024193687628
82794,1,0
89349,1,0
30609,0.99,10.5024193687628
16531,1,0
9221,1,0
91647,0.99,10.5018697465059
107902,1,0
53908,0.99,10.5023639211719
58391,0.99,10.5025131126605
44452,1,0
23234,0.95,66.275888364725
33199,0.97,35.0943690786762
81400,0.99,10.5012119480807
65197,1,0
68142,0.98,22.1661573101249
74848,0.95,66.2758290024564
30389,1,0
43535,0.74,332.589172718272
32924,0.94,85.3799889484562
104913,0.99,10.5019131258821
106315,1,0
72852,0.63,188.77695568035
53568,0.96,49.6849015245814
30865,0.96,49.6854071549255
39528,1,0
62349,1,0
37134,0.99,10.5021790604666
80932,0.9,207.989873945991
